Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_2,J_1,J_0,J_-1,J_-2,Avg_last_5_games,Value
9,RCD Mallorca,Josep Gayá,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,230000
9,RCD Mallorca,Giovanni González,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,350000
9,RCD Mallorca,Franco Russo,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,420000
9,RCD Mallorca,Kang-In Lee,MD,2,100,0,0,15,7.5,"['4', '11', 0, 0, 0]",4,11,0,0,0,3.0,1780000
9,RCD Mallorca,Grenier,MD,2,100,0,0,8,4,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6,2200000
9,RCD Mallorca,Idrissu Baba,MD,2,0,0,0,6,3,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2,2080000
9,RCD Mallorca,Lago Júnior,MD,0,0,0,0,4,2,"['4', '0', 0, 0, 0]",4,0,0,0,0,0.8,390000
9,RCD Mallorca,Dani Rodríguez,MD,0,100,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,3460000
9,RCD Mallorca,Antonio Sánchez,MD,0,0,0,0,3,1.5,"['4', '-1', 0, 0, 0]",4,-1,0,0,0,0.6,500000
9,RCD Mallorca,Rodrigo Battaglia,MD,0,100,0,0,3,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,1240000
9,RCD Mallorca,Mboula,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,270000
9,RCD Mallorca,Ruiz de Galarreta,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,670000
9,RCD Mallorca,Amath Ndiaye,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,310000
9,RCD Mallorca,Javi Llabres,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,210000
10,Real Betis Balompié,Rui Silva,PT,2,100,0,0,16,8,"['7', '9', 0, 0, 0]",7,9,0,0,0,3.2,2730000
10,Real Betis Balompié,Dani Martín,PT,2,0,2,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,230000
10,Real Betis Balompié,Claudio Bravo,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1230000
10,Real Betis Balompié,Pezzella,DF,2,100,0,0,15,7.5,"['10', '5', 0, 0, 0]",10,5,0,0,0,3.0,2770000
10,Real Betis Balompié,Édgar González,DF,2,100,0,0,10,5,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0,1840000
10,Real Betis Balompié,Álex Moreno,DF,2,100,0,1,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,5790000
10,Real Betis Balompié,Fran Delgado,DF,2,0,0,0,0,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,290000
10,Real Betis Balompié,Sabaly,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2330000
10,Real Betis Balompié,Martín Montoya,DF,2,0,3,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,280000
10,Real Betis Balompié,Víctor Ruiz,DF,2,0,0,1,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,440000
10,Real Betis Balompié,Juan Miranda,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,680000
10,Real Betis Balompié,Luiz Felipe,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,4500000
10,Real Betis Balompié,Fekir,MD,2,100,0,0,12,6,"['7', '5', 0, 0, 0]",7,5,0,0,0,2.4,14950000
10,Real Betis Balompié,William Carvalho,MD,2,100,0,0,11,5.5,"['7', '4', 0, 0, 0]",7,4,0,0,0,2.2,5260000
10,Real Betis Balompié,Guido Rodríguez,MD,1,100,0,0,11,5.5,"['9', '2', 0, 0, 0]",9,2,0,0,0,2.2,7510000
10,Real Betis Balompié,Rober González,MD,1,0,0,0,8,4,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,580000
10,Real Betis Balompié,Aitor Ruibal,MD,0,100,0,0,7,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,1300000
10,Real Betis Balompié,Rodrigo Sánchez,MD,0,100,0,0,6,3,"['5', '1', 0, 0, 0]",5,1,0,0,0,1.2,1070000
11,Real Sociedad de Fútbol,Alex Remiro,PT,2,100,0,0,6,3,"['7', '-1', 0, 0, 0]",7,-1,0,0,0,1.2,5110000
11,Real Sociedad de Fútbol,Andoni Zubiaurre,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,160000
11,Real Sociedad de Fútbol,Zubeldia,DF,2,100,0,0,7,3.5,"['6', '1', 0, 0, 0]",6,1,0,0,0,1.4,1680000
11,Real Sociedad de Fútbol,Le Normand,DF,2,100,0,0,7,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,6480000
11,Real Sociedad de Fútbol,Aritz Elustondo,DF,2,100,0,0,6,3,"['6', '0', 0, 0, 0]",6,0,0,0,0,1.2,3690000
11,Real Sociedad de Fútbol,Diego Rico,DF,2,50,0,0,3,3,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6,2450000
11,Real Sociedad de Fútbol,Gorosabel,DF,2,0,0,1,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,2030000
11,Real Sociedad de Fútbol,Aihen Muñoz,DF,2,50,1,0,1,0.5,"['2', '-1', 0, 0, 0]",2,-1,0,0,0,0.2,800000
11,Real Sociedad de Fútbol,Jon Pacheco,DF,2,0,1,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,380000
11,Real Sociedad de Fútbol,Álex Sola,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,300000
11,Real Sociedad de Fútbol,Mikel Merino,MD,2,100,0,0,17,8.5,"['11', '6', 0, 0, 0]",11,6,0,0,0,3.4,11050000
11,Real Sociedad de Fútbol,Kubo,MD,1,100,0,0,12,6,"['9', '3', 0, 0, 0]",9,3,0,0,0,2.4,5290000
11,Real Sociedad de Fútbol,Silva,MD,2,100,0,0,10,5,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0,6700000
11,Real Sociedad de Fútbol,Brais Méndez,MD,1,100,0,0,7,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,7670000
11,Real Sociedad de Fútbol,Zubimendi,MD,1,100,0,0,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,3830000
11,Real Sociedad de Fútbol,Illarramendi,MD,2,0,0,0,3,3,"['3', '-', 0, 0, 0]",3,0,0,0,0,0.6,1510000
11,Real Sociedad de Fútbol,Beñat Turrientes,MD,1,0,0,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,380000
11,Real Sociedad de Fútbol,Ander Barrenetxea,MD,1,0,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,900000
11,Real Sociedad de Fútbol,Robert Navarro,MD,1,0,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,400000
11,Real Sociedad de Fútbol,Germán Valera,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,210000
11,Real Sociedad de Fútbol,Merquelanz,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,320000
11,Real Sociedad de Fútbol,Ander Martín,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,210000
11,Real Sociedad de Fútbol,Guevara,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,290000
11,Real Sociedad de Fútbol,Isak,DL,0,100,0,0,10,5,"['2', '8', 0, 0, 0]",2,8,0,0,0,2.0,9950000
11,Real Sociedad de Fútbol,Karrikaburu,DL,0,0,0,0,8,4,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,590000
12,Villarreal CF,Rulli,PT,2,100,0,0,23,11.5,"['12', '11', 0, 0, 0]",12,11,0,0,0,4.6,4210000
12,Villarreal CF,Pepe Reina,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,910000
12,Villarreal CF,Juan Foyth,DF,2,100,0,1,13,6.5,"['3', '10', 0, 0, 0]",3,10,0,0,0,2.6,4390000
12,Villarreal CF,Alfonso Pedraza,DF,2,100,0,0,12,6,"['4', '8', 0, 0, 0]",4,8,0,0,0,2.4,3730000
12,Villarreal CF,Albiol,DF,2,100,0,0,11,5.5,"['4', '7', 0, 0, 0]",4,7,0,0,0,2.2,4490000
12,Villarreal CF,Pau Torres,DF,2,100,0,0,10,5,"['3', '7', 0, 0, 0]",3,7,0,0,0,2.0,8180000
12,Villarreal CF,Aïssa Mandi,DF,2,0,1,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,1050000
12,Villarreal CF,Jorge Cuenca,DF,2,0,1,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1240000
12,Villarreal CF,Kiko Femenía,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1230000
12,Villarreal CF,Álex Baena,MD,2,0,1,1,23,11.5,"['19', '4', 0, 0, 0]",19,4,0,0,0,4.6,2940000
12,Villarreal CF,Parejo,MD,2,100,0,0,18,9,"['10', '8', 0, 0, 0]",10,8,0,0,0,3.6,16360000
12,Villarreal CF,Yéremi Pino,MD,1,100,0,0,15,7.5,"['7', '8', 0, 0, 0]",7,8,0,0,0,3.0,8690000
12,Villarreal CF,Capoue,MD,2,100,2,0,9,4.5,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8,6000000
12,Villarreal CF,Coquelin,MD,2,50,0,1,8,4,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,3730000
12,Villarreal CF,Samu Chukwueze,MD,2,0,0,0,7,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,3810000
12,Villarreal CF,Lo Celso,MD,1,50,0,0,3,3,"['-', '3', 0, 0, 0]",0,3,0,0,0,0.6,8770000
12,Villarreal CF,Morlanes,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,650000
12,Villarreal CF,Alberto Moreno,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1020000
12,Villarreal CF,Carlo Adriano,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,330000
12,Villarreal CF,Trigueros,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2820000
12,Villarreal CF,Nicolas Jackson,DL,0,100,0,0,12,6,"['10', '2', 0, 0, 0]",10,2,0,0,0,2.4,3080000
12,Villarreal CF,Gerard Moreno,DL,0,100,0,0,8,4,"['2', '6', 0, 0, 0]",2,6,0,0,0,1.6,17440000
12,Villarreal CF,Morales,DL,0,0,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,7150000
13,Valencia CF,Mamardashvili,PT,2,100,0,0,8,4,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,3130000
13,Valencia CF,Jaume Doménech,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,420000
13,Valencia CF,Thierry Correia,DF,2,100,0,0,9,4.5,"['2', '7', 0, 0, 0]",2,7,0,0,0,1.8,2970000
13,Valencia CF,Foulquier,DF,2,0,0,0,6,3,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2,1480000
13,Valencia CF,Diakhaby,DF,2,100,0,0,5,2.5,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0,1820000
13,Valencia CF,Gabriel Paulista,DF,2,50,0,0,5,5,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0,4510000
13,Valencia CF,Lato,DF,2,0,1,0,4,2,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,380000
13,Valencia CF,Cristhian Mosquera,DF,2,0,0,0,4,4,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,540000
13,Valencia CF,Jesús Vázquez,DF,2,100,0,0,3,1.5,"['3', '0', 0, 0, 0]",3,0,0,0,0,0.6,1530000
13,Valencia CF,Gayà,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,4760000
13,Valencia CF,Rubén Iranzo,DF,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,200000
13,Valencia CF,Özkacar,DF,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,500000
13,Valencia CF,Cömert,DF,2,50,0,0,-3,-3,"['-3', '-', 0, 0, 0]",-3,0,0,0,0,-0.6,500000
13,Valencia CF,Carlos Soler,MD,2,100,0,0,15,7.5,"['10', '5', 0, 0, 0]",10,5,0,0,0,3.0,14340000
13,Valencia CF,Samuel Lino,MD,2,100,0,0,9,4.5,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8,4960000
13,Valencia CF,Samu Castillejo,MD,2,100,0,0,7,3.5,"['3', '4', 0, 0, 0]",3,4,0,0,0,1.4,7540000
13,Valencia CF,Guillamón,MD,1,100,0,0,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,2870000
13,Valencia CF,Nico González,MD,1,0,0,0,5,2.5,"['3', '2', 0, 0, 0]",3,2,0,0,0,1.0,3610000
13,Valencia CF,Yunus Musah,MD,0,100,0,0,5,2.5,"['2', '3', 0, 0, 0]",2,3,0,0,0,1.0,1520000
13,Valencia CF,Racic,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,690000
13,Valencia CF,Jesús Santiago,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,420000
13,Valencia CF,Koba,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,300000
13,Valencia CF,Hugo Duro,DL,0,100,0,0,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,4410000
13,Valencia CF,Maxi Gómez,DL,0,0,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,3420000
14,Real Valladolid CF,Masip,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1470000
14,Real Valladolid CF,Sergio Asenjo,PT,2,100,0,0,-1,-0.5,"['-1', '0', 0, 0, 0]",-1,0,0,0,0,-0.2,1810000
14,Real Valladolid CF,Jawad El Yamiq,DF,2,100,0,0,7,3.5,"['6', '1', 0, 0, 0]",6,1,0,0,0,1.4,1830000
14,Real Valladolid CF,Javi Sánchez,DF,2,50,0,0,5,5,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0,1030000
14,Real Valladolid CF,Luis Pérez,DF,2,100,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,1480000
14,Real Valladolid CF,Sergio Escudero,DF,2,100,0,0,3,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,1470000
14,Real Valladolid CF,Joaquín Fernández,DF,2,50,0,0,3,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,1280000
14,Real Valladolid CF,Lucas Olaza,DF,2,0,0,0,3,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,720000
14,Real Valladolid CF,Anuar,MD,2,50,0,0,14,14,"['-', '14', 0, 0, 0]",0,14,0,0,0,2.8,720000
14,Real Valladolid CF,Iván Sánchez,MD,2,50,0,0,10,5,"['6', '4', 0, 0, 0]",6,4,0,0,0,2.0,2020000
14,Real Valladolid CF,Álvaro Aguado,MD,1,100,1,0,9,4.5,"['3', '6', 0, 0, 0]",3,6,0,0,0,1.8,2520000
14,Real Valladolid CF,Kike Pérez,MD,1,50,0,0,8,4,"['6', '2', 0, 0, 0]",6,2,0,0,0,1.6,970000
14,Real Valladolid CF,Monchu,MD,2,50,0,1,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,780000
14,Real Valladolid CF,Roque Mesa,MD,1,100,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,2840000
14,Real Valladolid CF,Óscar Plano,MD,1,0,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,1570000
14,Real Valladolid CF,Gonzalo Plata,MD,1,50,0,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,4180000
14,Real Valladolid CF,Toni Villa,MD,2,50,0,0,1,1,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2,1550000
14,Real Valladolid CF,Mickael Malsa,MD,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,810000
14,Real Valladolid CF,Hugo Vallejo,MD,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,280000
14,Real Valladolid CF,Sergio León,DL,0,50,0,0,7,3.5,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4,2090000
14,Real Valladolid CF,Sergi Guardiola,DL,0,50,0,0,2,2,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4,3650000
14,Real Valladolid CF,Sekou Gassama,DL,0,0,0,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,500000
14,Real Valladolid CF,Shon Weissman,DL,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,3550000
15,Cádiz CF,Jeremías Ledesma,PT,2,100,0,0,10,5,"['10', '0', 0, 0, 0]",10,0,0,0,0,2.0,3710000
15,Cádiz CF,David Gil,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,180000
15,Cádiz CF,Luis Hernández,DF,2,100,0,0,14,7,"['8', '6', 0, 0, 0]",8,6,0,0,0,2.8,2690000
15,Cádiz CF,Fali,DF,2,100,0,0,9,4.5,"['6', '3', 0, 0, 0]",6,3,0,0,0,1.8,1830000
15,Cádiz CF,Víctor Chust,DF,2,100,0,0,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,1400000
15,Cádiz CF,Zaldua,DF,2,100,0,0,6,3,"['5', '1', 0, 0, 0]",5,1,0,0,0,1.2,2040000
15,Cádiz CF,Arzamendia,DF,2,50,0,0,6,3,"['2', '4', 0, 0, 0]",2,4,0,0,0,1.2,620000
15,Cádiz CF,Espino,DF,2,100,0,0,3,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,3780000
15,Cádiz CF,Cala,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,360000
15,Cádiz CF,Iza Carcelén,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,420000
15,Cádiz CF,Momo Mbaye,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,330000
15,Cádiz CF,Awer Mabil,MD,2,50,0,0,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,1680000
15,Cádiz CF,José Mari,MD,2,50,0,0,4,2,"['1', '3', 0, 0, 0]",1,3,0,0,0,0.8,1000000
15,Cádiz CF,Iván Alejo,MD,1,0,0,0,4,2,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8,620000
15,Cádiz CF,Fede San Emeterio,MD,2,0,0,0,4,4,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,630000
15,Cádiz CF,Mamady Diarra,MD,2,50,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,330000
15,Cádiz CF,Tomás Alarcón,MD,1,50,0,0,3,1.5,"['4', '-1', 0, 0, 0]",4,-1,0,0,0,0.6,720000
15,Cádiz CF,Alberto Perea,MD,0,50,0,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,560000
15,Cádiz CF,Antonio Blanco,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,970000
15,Cádiz CF,Álvaro Bastida,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,240000
15,Cádiz CF,Martín Calderón,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,230000
15,Cádiz CF,Rubén Alcaraz,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2700000
15,Cádiz CF,Jon Ander Garrido,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,210000
15,Cádiz CF,Pombo,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,280000
15,Cádiz CF,Álex Fernández,MD,0,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1900000
16,UD Almería,Fernando Martínez,PT,2,100,0,0,16,8,"['12', '4', 0, 0, 0]",12,4,0,0,0,3.2,2630000
16,UD Almería,Rosic,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,200000
16,UD Almería,Pacheco,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,2350000
16,UD Almería,Rodrigo Ely,DF,2,100,0,0,9,4.5,"['6', '3', 0, 0, 0]",6,3,0,0,0,1.8,2450000
16,UD Almería,Kaiky,DF,2,100,0,0,9,4.5,"['5', '4', 0, 0, 0]",5,4,0,0,0,1.8,2050000
16,UD Almería,Akieme,DF,2,100,0,1,7,3.5,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6,2150000
16,UD Almería,Chumi,DF,2,50,0,0,7,3.5,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4,690000
16,UD Almería,Babic,DF,2,100,1,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,2160000
16,UD Almería,Álex Pozo,DF,2,0,1,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,1340000
16,UD Almería,Juanjo Nieto,DF,2,0,0,1,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,330000
16,UD Almería,Iván Martos,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,220000
16,UD Almería,Mendes,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,680000
16,UD Almería,Álex Centelles,DF,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,260000
16,UD Almería,Ramazani,MD,2,100,0,0,16,8,"['9', '7', 0, 0, 0]",9,7,0,0,0,3.2,5000000
16,UD Almería,Eguaras,MD,1,100,0,0,13,6.5,"['8', '5', 0, 0, 0]",8,5,0,0,0,2.6,1740000
16,UD Almería,Robertone,MD,1,100,0,0,11,5.5,"['3', '8', 0, 0, 0]",3,8,0,0,0,2.2,3250000
16,UD Almería,Samu Costa,MD,2,100,0,0,9,4.5,"['3', '5', 0, 0, 0]",3,5,0,0,0,1.6,2240000
16,UD Almería,Francisco Portillo,MD,0,0,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,1570000
16,UD Almería,Curro Sánchez,MD,0,0,0,0,4,4,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,670000
16,UD Almería,Arnau Puigmal,MD,0,50,0,0,3,1.5,"['2', '1', 0, 0, 0]",2,1,0,0,0,0.6,620000
16,UD Almería,Lazo,MD,0,0,0,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,730000
17,Elche CF,Édgar Badía,PT,2,100,0,0,9,4.5,"['2', '7', 0, 0, 0]",2,7,0,0,0,1.8,3000000
17,Elche CF,Axel Werner,PT,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,310000
17,Elche CF,Johan Mojica,DF,2,100,0,0,8,4,"['1', '7', 0, 0, 0]",1,7,0,0,0,1.6,4150000
17,Elche CF,Bigas,DF,2,100,0,0,6,3,"['0', '6', 0, 0, 0]",0,6,0,0,0,1.2,1350000
17,Elche CF,Pol Lirola,DF,2,50,0,0,6,6,"['-', '6', 0, 0, 0]",0,6,0,0,0,1.2,1100000
17,Elche CF,Helibelton Palacios,DF,2,50,0,1,4,4,"['-2', '6', 0, 0, 0]",-2,6,0,0,0,0.8,1650000
17,Elche CF,Enzo Roco,DF,2,100,0,0,4,2,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8,1690000
17,Elche CF,Diego González,DF,2,0,0,0,2,2,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4,480000
17,Elche CF,Clerc,DF,2,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,530000
17,Elche CF,Gonzalo Verdú,DF,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,670000
17,Elche CF,John Donald,DF,1,50,0,0,-8,-8,"['-8', '-', 0, 0, 0]",-8,0,0,0,0,-1.6,220000
17,Elche CF,Álex Collado,MD,1,50,1,0,8,8,"['-', '8', 0, 0, 0]",0,8,0,0,0,1.6,2060000
17,Elche CF,Gumbau,MD,2,100,0,0,7,3.5,"['2', '5', 0, 0, 0]",2,5,0,0,0,1.4,1810000
17,Elche CF,Josan,MD,1,0,0,0,4,2,"['-', '5', 0, 0, 0]",0,5,0,0,0,1.0,1180000
17,Elche CF,Domingos Quina,MD,1,0,0,0,4,4,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,960000
17,Elche CF,Omar Mascarell,MD,1,100,0,0,3,1.5,"['1', '2', 0, 0, 0]",1,2,0,0,0,0.6,2160000
17,Elche CF,Tete Morente,MD,2,50,0,0,3,1.5,"['0', '3', 0, 0, 0]",0,3,0,0,0,0.6,1270000
17,Elche CF,Pastore,MD,1,0,0,0,1,1,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2,400000
17,Elche CF,Fidel,MD,1,50,0,0,1,1,"['-', '1', 0, 0, 0]",0,1,0,0,0,0.2,3890000
17,Elche CF,Álex Alfaro,MD,1,0,0,0,0,0,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2,200000
17,Elche CF,Raúl Guti,MD,1,0,0,0,0,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0,700000
17,Elche CF,Ezequiel Ponce,DL,0,50,0,0,7,3.5,"['3', '4', 0, 0, 0]",3,4,0,0,0,1.4,1610000
17,Elche CF,Pere Milla,DL,0,50,0,0,6,3,"['1', '5', 0, 0, 0]",1,5,0,0,0,1.2,4030000
17,Elche CF,Roger,DL,0,100,0,0,6,3,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8,4910000
17,Elche CF,Lucas Boyé,DL,0,0,0,0,4,4,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,5390000
18,Girona FC,Juan Carlos Martín,PT,2,100,0,0,4,2,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8,2480000
18,Girona FC,Santiago Bueno,DF,2,100,0,0,13,6.5,"['7', '6', 0, 0, 0]",7,6,0,0,0,2.6,2310000
18,Girona FC,Miguel Gutiérrez,DF,2,50,0,0,8,4,"['3', '5', 0, 0, 0]",3,5,0,0,0,1.6,2440000
18,Girona FC,Juanpe,DF,2,100,0,0,7,3.5,"['5', '2', 0, 0, 0]",5,2,0,0,0,1.4,2600000
18,Girona FC,Yan Couto,DF,2,100,1,0,6,3,"['4', '2', 0, 0, 0]",4,2,0,0,0,1.2,820000
